filename,umap_x,umap_y,cluster_id
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site2_FITC_Day2.png,-5.9743123,5.1376867,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site2_Hoechst.png,14.45679,-0.1509361,0
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site2_TRITC_Day0.png,-5.211467,3.079073,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site2_TRITC_Day1.png,-4.5618167,5.523688,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site2_TRITC_Day2.png,-2.9376583,7.4284062,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site3_FITC_Day0.png,-4.0791864,6.729787,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site3_FITC_Day1.png,-7.6174254,0.46794832,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site3_FITC_Day2.png,-6.2334046,5.103459,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site3_Hoechst.png,16.765331,6.263724,0
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site3_TRITC_Day0.png,-5.5296297,-1.4839722,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site3_TRITC_Day1.png,-4.708532,5.4825063,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site3_TRITC_Day2.png,-2.6505892,8.220418,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site4_FITC_Day0.png,-2.801172,7.9046445,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site4_FITC_Day1.png,-5.6736317,2.9135408,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site4_FITC_Day2.png,-7.932844,-1.1789606,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site4_TRITC_Day0.png,-6.521288,-0.9691608,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site4_Hoechst.png,16.215347,3.9223633,0
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site4_TRITC_Day1.png,-3.8886545,6.828178,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_250nM_BT549_site4_TRITC_Day2.png,-5.235663,4.069028,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site1_FITC_Day0.png,-4.389583,6.0644417,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site1_FITC_Day1.png,-4.456776,-4.2063346,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site1_FITC_Day2.png,-6.079832,-5.159641,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site1_Hoechst.png,14.786197,0.7261333,0
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site1_TRITC_Day1.png,-5.185513,2.7108428,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site1_TRITC_Day0.png,-5.5434284,-2.0285192,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site1_TRITC_Day2.png,-7.127788,1.4987454,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site2_FITC_Day0.png,-4.6343536,5.1790705,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site2_FITC_Day1.png,-5.7335944,-2.0646622,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site2_FITC_Day2.png,-8.947296,1.4948075,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site2_Hoechst.png,15.457153,2.310772,0
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site2_TRITC_Day0.png,-4.6786203,-3.413327,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site2_TRITC_Day1.png,-4.595902,5.1643357,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site2_TRITC_Day2.png,-3.5889828,6.156263,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site3_FITC_Day0.png,-4.451996,5.864826,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site3_FITC_Day1.png,-7.871405,2.663877,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site3_FITC_Day2.png,-7.211055,-3.2986388,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site3_Hoechst.png,16.90399,5.8437243,0
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site3_TRITC_Day0.png,-7.9117723,0.43557683,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site3_TRITC_Day1.png,-4.288142,5.9048424,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site3_TRITC_Day2.png,-6.8751016,2.3982198,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site4_FITC_Day0.png,-6.0546265,-1.0715795,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site4_FITC_Day1.png,-8.422237,0.7479304,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site4_FITC_Day2.png,-5.771668,2.9493654,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site4_Hoechst.png,16.88737,6.1907735,0
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site4_TRITC_Day0.png,-5.762261,-4.4114795,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site4_TRITC_Day1.png,-5.9011154,4.867409,1
NCI Images/breast/bt549/nybd1/NYBD1-E7_500nM_BT549_site4_TRITC_Day2.png,-3.528252,6.699264,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site1_FITC_Day0.png,-2.8014524,8.367419,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site1_FITC_Day1.png,-4.316436,-2.789213,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site1_FITC_Day2.png,-4.343807,7.770786,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site1_Hoechst.png,14.317939,-0.46826077,0
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site1_TRITC_Day0.png,-2.7636197,8.353029,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site1_TRITC_Day1.png,-4.552232,7.277809,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site1_TRITC_Day2.png,-6.3343673,3.8903756,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site2_FITC_Day0.png,-4.1069684,5.808843,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site2_FITC_Day1.png,-6.0809097,-2.3898926,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site2_FITC_Day2.png,-4.180907,7.397914,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site2_Hoechst.png,15.069097,2.0238023,0
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site2_TRITC_Day0.png,-2.3074255,8.182046,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site2_TRITC_Day1.png,-3.6146095,6.8688726,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site2_TRITC_Day2.png,-4.1730967,6.101371,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site3_FITC_Day0.png,-4.0473356,5.772663,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site3_FITC_Day1.png,-5.6144915,4.8968215,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site3_FITC_Day2.png,-2.8100588,8.51142,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site3_Hoechst.png,16.605995,4.8112082,0
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site3_TRITC_Day0.png,-2.3964071,8.034084,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site3_TRITC_Day1.png,-3.0747776,7.5824256,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site3_TRITC_Day2.png,-3.8171968,6.1557274,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site4_FITC_Day0.png,-5.582411,4.7614594,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site4_FITC_Day1.png,-5.653615,5.2510333,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site4_FITC_Day2.png,-3.7793877,7.0337434,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site4_Hoechst.png,16.859007,5.86168,0
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site4_TRITC_Day0.png,-3.4186153,6.26913,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site4_TRITC_Day1.png,-2.765309,7.9437323,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_250nM_BT549_site4_TRITC_Day2.png,-5.5721498,-2.2080903,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site1_FITC_Day0.png,-4.0532546,5.8083572,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site1_FITC_Day1.png,-4.3791685,5.6577306,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site1_FITC_Day2.png,-3.8950796,6.7445917,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site1_Hoechst.png,14.977144,1.3212454,0
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site1_TRITC_Day0.png,-3.5049195,6.2181168,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site1_TRITC_Day1.png,-2.301172,8.193506,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site1_TRITC_Day2.png,-6.310257,4.28138,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site2_FITC_Day0.png,-2.4926748,8.028532,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site2_FITC_Day1.png,-5.272605,4.327662,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site2_FITC_Day2.png,-4.5203686,7.257184,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site2_Hoechst.png,14.849189,0.59302825,0
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site2_TRITC_Day0.png,-2.4440563,8.194511,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site2_TRITC_Day1.png,-2.3468063,8.231561,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site2_TRITC_Day2.png,-3.3647878,-6.0457807,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site3_FITC_Day0.png,-5.499045,4.788236,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site3_FITC_Day1.png,-5.8040056,5.0109954,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site3_FITC_Day2.png,-3.7681026,6.573078,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site3_Hoechst.png,16.774086,5.6428547,0
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site3_TRITC_Day0.png,-4.1827216,5.760306,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site3_TRITC_Day1.png,-3.4603877,6.2711716,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site3_TRITC_Day2.png,-6.3858914,-1.8087276,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site4_FITC_Day0.png,-2.4481068,8.112328,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site4_FITC_Day1.png,-5.6386576,5.090606,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site4_FITC_Day2.png,-3.7568197,6.954067,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site4_Hoechst.png,16.606525,6.146963,0
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site4_TRITC_Day0.png,-2.3215497,8.146321,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site4_TRITC_Day1.png,-2.302957,8.207991,1
NCI Images/breast/bt549/nybd1/NYBD1-E8_500nM_BT549_site4_TRITC_Day2.png,-7.072598,0.93944275,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site1_FITC_Day0.png,-5.517147,-3.1633065,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site1_FITC_Day1.png,-7.5982933,-1.8680141,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site1_FITC_Day2.png,-8.1138525,1.9782915,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site1_Hoechst.png,14.934074,0.83254224,0
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site1_TRITC_Day0.png,-5.0644374,-4.021867,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site1_TRITC_Day1.png,-7.6385937,-0.59816617,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site1_TRITC_Day2.png,-8.20813,1.9183165,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site2_FITC_Day0.png,-1.194108,-6.853196,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site2_FITC_Day1.png,-4.5405784,-4.0031943,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site2_FITC_Day2.png,-8.22526,3.0031106,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site2_Hoechst.png,14.925177,0.75216365,0
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site2_TRITC_Day0.png,-1.1993672,-6.8320575,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site2_TRITC_Day1.png,-4.583015,-3.9960234,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site2_TRITC_Day2.png,-8.13297,3.009161,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site3_FITC_Day0.png,-7.2472095,-0.48042148,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site3_FITC_Day1.png,-8.365452,1.7761542,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site3_FITC_Day2.png,-7.480064,4.4873004,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site3_Hoechst.png,17.048979,5.744802,0
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site3_TRITC_Day0.png,-6.8718033,-3.4411879,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site3_TRITC_Day1.png,-8.13651,2.1136532,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site3_TRITC_Day2.png,-7.488912,4.4289937,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site4_FITC_Day0.png,-5.977193,-2.6969628,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site4_FITC_Day1.png,-8.2145405,1.9498272,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site4_FITC_Day2.png,-7.8031774,3.911703,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site4_Hoechst.png,16.915014,6.199697,0
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site4_TRITC_Day0.png,-5.8450155,-2.9053752,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site4_TRITC_Day1.png,-8.160408,2.0444863,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_250nM_BT549_site4_TRITC_Day2.png,-7.9573736,3.665048,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site1_FITC_Day0.png,-2.0733263,-6.167669,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site1_FITC_Day1.png,-8.098741,-0.65151525,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site1_FITC_Day2.png,-7.3889713,4.9064865,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site1_Hoechst.png,14.532851,-0.02086231,0
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site1_TRITC_Day0.png,-1.9233495,-6.453098,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site1_TRITC_Day1.png,-8.009913,2.219979,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site1_TRITC_Day2.png,-8.265674,3.4643168,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site2_FITC_Day0.png,-7.0616837,-0.015323596,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site2_FITC_Day1.png,-7.548685,-2.071796,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site2_FITC_Day2.png,-7.423889,4.88933,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site2_Hoechst.png,14.844566,1.0062103,0
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site2_TRITC_Day0.png,-5.6098275,-2.959939,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site2_TRITC_Day1.png,-7.9124765,2.0561364,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site2_TRITC_Day2.png,-9.081578,0.5971323,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site3_FITC_Day0.png,-7.4580755,4.86999,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site3_FITC_Day1.png,-8.604673,1.3443375,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site3_FITC_Day2.png,-7.4125338,4.889799,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site3_Hoechst.png,16.334553,4.4392767,0
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site3_TRITC_Day0.png,-8.588487,0.4364267,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site3_TRITC_Day1.png,-7.4630365,4.859126,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site3_TRITC_Day2.png,-8.992184,0.37320367,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site4_FITC_Day0.png,-7.264099,0.35387146,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site4_FITC_Day1.png,-8.36889,-1.249913,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site4_FITC_Day2.png,-7.477583,4.5232496,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site4_Hoechst.png,16.69031,4.479132,0
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site4_TRITC_Day0.png,-7.5409536,-0.4384823,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site4_TRITC_Day1.png,-7.4430656,4.8975472,1
NCI Images/breast/bt549/nybd1/NYBD1-E9_500nM_BT549_site4_TRITC_Day2.png,-7.0983577,-4.132207,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site1_FITC_Day0.png,-4.273595,-4.106239,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site1_FITC_Day1.png,-6.03653,-3.3761475,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site1_FITC_Day2.png,-8.496929,1.8346719,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site1_Hoechst.png,15.1349745,1.7126652,0
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site1_TRITC_Day0.png,-4.2818274,-3.9547164,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site1_TRITC_Day1.png,-6.102026,-1.064623,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site1_TRITC_Day2.png,-7.8508687,1.8762615,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site2_FITC_Day0.png,-1.8733526,-6.7700315,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site2_FITC_Day1.png,-7.758979,-1.8441561,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site2_FITC_Day2.png,-5.92554,-4.524355,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site2_Hoechst.png,15.018972,1.5316728,0
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site2_TRITC_Day0.png,-2.131011,-6.218442,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site2_TRITC_Day1.png,-7.586655,0.059130095,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site2_TRITC_Day2.png,-5.7836537,-4.527433,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site3_FITC_Day0.png,-3.8955822,-4.752051,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site3_FITC_Day1.png,-3.7546487,-6.316136,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site3_FITC_Day2.png,-7.820069,-2.8749723,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site3_Hoechst.png,16.160986,3.7806804,0
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site3_TRITC_Day0.png,-3.7428699,-4.753492,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site3_TRITC_Day1.png,-4.622743,-5.5100694,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site3_TRITC_Day2.png,-8.32389,0.3736154,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site4_FITC_Day0.png,-6.941744,-1.4564549,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site4_FITC_Day1.png,-7.4032373,-3.466744,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site4_FITC_Day2.png,-8.321317,-1.8566835,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site4_Hoechst.png,16.6985,6.249502,0
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site4_TRITC_Day0.png,-6.703948,-0.3233141,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site4_TRITC_Day1.png,-8.103883,-1.9361656,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_250nM_BT549_site4_TRITC_Day2.png,-7.660214,2.7436666,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site1_FITC_Day0.png,-4.464179,-4.1549373,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site1_FITC_Day1.png,-5.5262003,-3.3635406,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site1_FITC_Day2.png,-8.165008,2.3723216,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site1_Hoechst.png,15.24305,1.6702404,0
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site1_TRITC_Day0.png,-4.4216866,-3.9123983,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site1_TRITC_Day1.png,-5.7089624,-2.269306,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site1_TRITC_Day2.png,-7.7176704,2.998618,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site2_FITC_Day0.png,-1.6133449,-6.8430285,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site2_FITC_Day1.png,-7.4623456,-0.7704448,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site2_FITC_Day2.png,-8.183884,3.4378226,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site2_Hoechst.png,14.938236,0.69081444,0
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site2_TRITC_Day0.png,-1.6067936,-6.789749,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site2_TRITC_Day1.png,-7.371212,-0.6343202,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site2_TRITC_Day2.png,-7.870017,3.6932063,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site3_FITC_Day0.png,-7.145554,-3.528982,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site3_FITC_Day1.png,-6.1894426,-5.0896583,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site3_FITC_Day2.png,-8.933019,1.1971663,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site3_Hoechst.png,16.91636,6.063114,0
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site3_TRITC_Day0.png,-7.1791134,-3.3557742,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site3_TRITC_Day1.png,-5.995793,-5.2297606,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site3_TRITC_Day2.png,-8.748807,1.5544703,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site4_FITC_Day0.png,-3.450203,-5.344272,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site4_FITC_Day1.png,-7.9113874,-2.2125168,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site4_FITC_Day2.png,-8.805755,2.2003934,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site4_Hoechst.png,17.023844,5.9181733,0
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site4_TRITC_Day0.png,-3.4092634,-5.2082977,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site4_TRITC_Day1.png,-7.9888225,-2.1367211,1
NCI Images/breast/bt549/nybd1/NYBD1-F10_500nM_BT549_site4_TRITC_Day2.png,-8.586031,2.2531137,1
NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_FITC_Day0.png,-2.3665438,-5.8695407,1
NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_FITC_Day1.png,-5.762819,-4.2719083,1
NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_FITC_Day2.png,-2.9682667,-6.5442533,1
NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_Hoechst.png,14.700776,0.6011024,0
NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_TRITC_Day0.png,-3.0611057,-4.7538033,1
NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_TRITC_Day1.png,-6.33678,-0.96564585,1
NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_TRITC_Day2.png,-3.1707048,-6.4802494,1
NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site2_FITC_Day0.png,-2.785718,-5.6019707,1
