filename,umap_x,umap_y,final_cluster_id
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site1_TRITC_Day0.png,6.761834,-3.52367,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site1_TRITC_Day1.png,3.4691849,-2.2210903,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site1_TRITC_Day2.png,-3.3222919,-1.6073617,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site2_FITC_Day0.png,2.442524,-3.7740452,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site2_FITC_Day1.png,0.30725,-2.8228877,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site2_FITC_Day2.png,8.569633,-4.7726336,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site2_TRITC_Day0.png,2.1783192,-3.6685388,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site2_TRITC_Day1.png,0.35814154,-2.7358916,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site2_TRITC_Day2.png,8.568207,-4.768,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site3_FITC_Day0.png,4.3691893,-4.8556037,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site3_FITC_Day1.png,-1.4698703,-2.0665586,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site3_FITC_Day2.png,-2.3077278,-2.1727097,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site3_TRITC_Day0.png,4.307383,-4.744763,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site3_TRITC_Day1.png,-1.6015213,-1.756121,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site3_TRITC_Day2.png,-2.0808358,-2.3316054,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site4_FITC_Day0.png,9.119316,-3.1647444,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site4_FITC_Day1.png,-1.7345089,-2.834263,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site4_FITC_Day2.png,-3.8486195,-1.0216727,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site4_TRITC_Day0.png,8.937691,-3.0043287,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site4_TRITC_Day1.png,-2.4871202,-2.2390046,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_250nM_BT549_site4_TRITC_Day2.png,-3.8502383,-1.0362474,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site1_FITC_Day0.png,11.444458,-3.0743911,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site1_FITC_Day1.png,7.89869,-3.8236613,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site1_FITC_Day2.png,3.6661515,-4.718638,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site1_TRITC_Day0.png,11.624268,-3.020883,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site1_TRITC_Day1.png,7.9698114,-3.8377302,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site1_TRITC_Day2.png,3.563332,-4.671744,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site2_FITC_Day0.png,5.394706,-2.9220054,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site2_FITC_Day1.png,2.7675452,-2.9291842,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site2_FITC_Day2.png,0.08518821,-3.8584464,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site2_TRITC_Day0.png,5.4688125,-2.863966,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site2_TRITC_Day1.png,2.7400048,-2.8150373,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site2_TRITC_Day2.png,-0.30277145,-3.7305524,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site3_FITC_Day0.png,6.37343,-5.1072607,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site3_FITC_Day1.png,1.9379967,-4.489378,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site3_FITC_Day2.png,-0.9313891,-3.6918638,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site3_TRITC_Day0.png,8.194029,-4.7633295,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site3_TRITC_Day1.png,2.022049,-4.39874,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site3_TRITC_Day2.png,-0.9557048,-3.6629484,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site4_FITC_Day0.png,5.671623,-4.8545275,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site4_FITC_Day1.png,4.699072,-4.9778905,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site4_FITC_Day2.png,5.1070294,-4.6760483,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site4_TRITC_Day0.png,5.6763864,-4.809322,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site4_TRITC_Day1.png,5.495162,-5.041552,0
NCI Images/breast/bt549/nybd1/NYBD1-D2_500nM_BT549_site4_TRITC_Day2.png,4.7432947,-4.7166743,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site1_FITC_Day0.png,7.2050924,-3.1061323,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site1_FITC_Day1.png,-3.9370737,0.058132283,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site1_FITC_Day2.png,-4.4609694,0.62395626,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site1_TRITC_Day0.png,2.926595,-2.7426677,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site1_TRITC_Day1.png,6.4617314,-4.655039,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site1_TRITC_Day2.png,-2.8482168,-2.1405187,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site2_FITC_Day0.png,10.244821,-3.2156866,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site2_FITC_Day1.png,-3.483841,-0.054816287,-1
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site2_FITC_Day2.png,-4.155869,-0.1748971,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site2_TRITC_Day0.png,3.2051032,-2.4401853,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site2_TRITC_Day1.png,6.606314,-4.449156,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site2_TRITC_Day2.png,-0.85373694,-3.7627296,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site3_FITC_Day0.png,4.1991816,-4.920093,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site3_FITC_Day1.png,-4.318246,0.32570222,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site3_FITC_Day2.png,-4.4026856,0.54192084,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site3_TRITC_Day0.png,-3.7853124,0.066205285,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site3_TRITC_Day1.png,-2.737345,-2.0933855,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site3_TRITC_Day2.png,-4.012398,-0.82899314,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site4_FITC_Day0.png,6.357702,-4.3992066,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site4_FITC_Day1.png,-3.2778895,-0.35246077,-1
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site4_FITC_Day2.png,-3.86458,-0.64377266,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site4_TRITC_Day0.png,1.2059872,-2.1392615,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site4_TRITC_Day1.png,0.91663647,-4.275125,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_250nM_BT549_site4_TRITC_Day2.png,6.15719,-5.219787,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site1_FITC_Day0.png,10.043859,-3.282943,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site1_FITC_Day1.png,1.3815584,-1.7529987,-1
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site1_FITC_Day2.png,-4.6044245,1.1468774,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site1_TRITC_Day0.png,6.4147196,-2.413086,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site1_TRITC_Day1.png,5.2666492,-3.198852,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site1_TRITC_Day2.png,-3.8353322,-0.87065864,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site2_FITC_Day0.png,2.9802353,-2.9652214,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site2_FITC_Day1.png,-4.4809074,1.0348117,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site2_FITC_Day2.png,-4.5802636,1.123254,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site2_TRITC_Day0.png,0.45816904,-1.3978229,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site2_TRITC_Day1.png,-1.8313661,-1.2085556,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site2_TRITC_Day2.png,-3.9562004,0.015314654,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site3_FITC_Day0.png,3.7597482,-2.8197558,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site3_FITC_Day1.png,-4.5490756,1.0781509,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site3_FITC_Day2.png,-4.603029,1.1284536,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site3_TRITC_Day0.png,-4.3539677,0.9641091,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site3_TRITC_Day1.png,4.5339365,-5.1439385,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site3_TRITC_Day2.png,-2.6992402,-2.0997746,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site4_FITC_Day0.png,1.742177,-4.1958237,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site4_FITC_Day2.png,-4.57713,1.0991132,0
NCI Images/breast/bt549/nybd1/NYBD1-D3_500nM_BT549_site4_TRITC_Day2.png,1.1900584,-4.751947,-1
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site1_FITC_Day0.png,6.2079144,-3.3718548,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site1_FITC_Day1.png,6.170361,-4.3180223,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site1_FITC_Day2.png,0.35715485,-3.8962839,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site1_TRITC_Day0.png,5.17751,-2.9667852,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site1_TRITC_Day1.png,6.368847,-4.2698064,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site1_TRITC_Day2.png,0.015090462,-3.4861534,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site2_FITC_Day0.png,7.469222,-2.3795683,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site2_FITC_Day1.png,2.6205409,-2.950139,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site2_FITC_Day2.png,-0.57911885,-2.8375142,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site2_TRITC_Day0.png,7.377548,-2.3677301,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site2_TRITC_Day1.png,2.8996706,-3.1529996,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site2_TRITC_Day2.png,-0.8233548,-2.6156807,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site3_FITC_Day0.png,10.883917,-2.8192046,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site3_FITC_Day1.png,1.3855798,-2.7670243,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site3_FITC_Day2.png,3.0980465,-4.7266974,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site3_TRITC_Day1.png,2.2444348,-3.453233,-1
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site3_TRITC_Day0.png,10.5592785,-2.9439137,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site3_TRITC_Day2.png,4.0677524,-4.811866,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site4_FITC_Day0.png,4.9999976,-2.6810668,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site4_FITC_Day1.png,6.564038,-3.482703,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site4_FITC_Day2.png,-1.6151608,-1.535514,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site4_TRITC_Day0.png,5.024173,-2.6707478,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site4_TRITC_Day1.png,6.746178,-3.4713755,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_250nM_BT549_site4_TRITC_Day2.png,-1.5650573,-1.5134408,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site1_FITC_Day0.png,11.3346405,-2.6528916,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site1_FITC_Day1.png,2.9977348,-3.5111322,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site1_FITC_Day2.png,-3.3967748,-1.3057609,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site1_TRITC_Day0.png,11.011467,-2.4314194,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site1_TRITC_Day1.png,5.89091,-4.2280293,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site1_TRITC_Day2.png,-2.7828748,-1.7696502,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site2_FITC_Day0.png,6.2874565,-2.3927078,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site2_FITC_Day1.png,9.221273,-2.6673484,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site2_FITC_Day2.png,1.674446,-2.6581037,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site2_TRITC_Day0.png,6.2258472,-2.4013505,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site2_TRITC_Day1.png,9.325439,-2.6055355,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site2_TRITC_Day2.png,4.3749485,-4.261591,-1
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site3_FITC_Day0.png,6.2295313,-3.578899,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site3_FITC_Day1.png,1.0667925,-2.6243255,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site3_FITC_Day2.png,-4.080588,0.11480391,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site3_TRITC_Day0.png,5.851507,-3.3261247,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site3_TRITC_Day1.png,6.0963597,-4.243534,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site3_TRITC_Day2.png,-4.0399218,0.084443636,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site4_FITC_Day0.png,4.866983,-2.7750955,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site4_FITC_Day1.png,-2.0870254,-1.2384384,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site4_FITC_Day2.png,-1.7455761,-2.2284522,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site4_TRITC_Day0.png,4.358145,-2.676558,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site4_TRITC_Day1.png,-1.0990149,-2.4437792,0
NCI Images/breast/bt549/nybd1/NYBD1-D4_500nM_BT549_site4_TRITC_Day2.png,0.9885959,-4.5108194,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site1_FITC_Day0.png,6.0365033,-2.1468413,-1
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site1_FITC_Day1.png,6.0400352,-3.2481408,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site1_TRITC_Day2.png,3.6339223,-4.804416,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site2_FITC_Day0.png,10.446726,-2.5063024,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site2_FITC_Day1.png,3.790737,-2.2859533,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site2_TRITC_Day2.png,6.3650217,-5.1351423,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site3_FITC_Day0.png,7.137926,-2.420597,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site3_FITC_Day1.png,1.6063933,-2.2864985,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site3_TRITC_Day2.png,3.7662473,-4.124936,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site4_FITC_Day0.png,0.35581017,-1.4748074,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site4_FITC_Day1.png,-1.931093,-2.312963,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_250nM_BT549_site4_TRITC_Day2.png,0.7695997,-3.6025784,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site1_FITC_Day0.png,6.1111436,-2.642125,-1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site1_FITC_Day1.png,4.3515196,-2.1564004,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site1_TRITC_Day0.png,4.681344,-2.005815,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site1_TRITC_Day2.png,-1.8520421,-2.5231364,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site2_FITC_Day1.png,4.9129205,-2.3963134,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site2_FITC_Day2.png,-0.46428686,-1.6670403,-1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site2_TRITC_Day0.png,7.1627097,-1.951587,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site2_TRITC_Day2.png,0.93554103,-3.3893228,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site3_FITC_Day0.png,1.9481363,-3.0083218,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site3_FITC_Day1.png,-2.1721585,-2.1065931,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site3_TRITC_Day0.png,1.7617968,-2.518877,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site3_TRITC_Day2.png,-1.837118,-1.6363621,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site4_FITC_Day0.png,8.887791,-2.849317,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site4_FITC_Day1.png,0.10504744,-2.9508314,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site4_TRITC_Day0.png,8.129429,-2.3708057,0
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site4_TRITC_Day2.png,-3.8341744,-0.6886676,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_FITC_Day0.png,10.779292,-2.629918,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_FITC_Day1.png,8.402885,-3.2258923,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_FITC_Day2.png,4.9310308,-5.242269,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_TRITC_Day0.png,10.997524,-3.1596947,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_TRITC_Day1.png,8.230079,-2.9885604,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_TRITC_Day2.png,5.043628,-5.2440133,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_FITC_Day0.png,13.044228,-2.6420221,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_FITC_Day1.png,1.3474402,-3.7363276,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_FITC_Day2.png,-3.7205436,-1.1725671,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_TRITC_Day0.png,12.927023,-2.7922213,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_TRITC_Day1.png,0.8363676,-2.9504855,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_TRITC_Day2.png,-4.016757,-0.62877023,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_FITC_Day0.png,4.058574,-4.648297,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_FITC_Day1.png,2.785474,-4.422838,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_FITC_Day2.png,-1.1713485,-3.0430338,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_TRITC_Day0.png,5.0561795,-4.824343,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_TRITC_Day1.png,2.5987353,-4.250388,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_TRITC_Day2.png,-1.1637747,-3.0204725,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_FITC_Day0.png,2.814809,-4.160837,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_FITC_Day1.png,-1.5019785,-2.5428898,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_FITC_Day2.png,4.528049,-4.7665873,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_TRITC_Day0.png,2.9467463,-4.3545737,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_TRITC_Day1.png,-2.1305606,-1.65502,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_TRITC_Day2.png,4.0914288,-4.5566716,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_FITC_Day0.png,11.316109,-3.0040526,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_FITC_Day1.png,8.455196,-3.51532,-1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_FITC_Day2.png,6.5583124,-4.355172,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_TRITC_Day0.png,11.238423,-3.0824556,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_TRITC_Day1.png,8.767814,-3.3111198,-1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_TRITC_Day2.png,6.409475,-4.3046002,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_FITC_Day0.png,7.964838,-2.9594612,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_FITC_Day1.png,2.777025,-3.7400217,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_FITC_Day2.png,1.265426,-4.028733,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_TRITC_Day0.png,7.9580355,-3.0539994,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_TRITC_Day1.png,2.593872,-3.669024,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_TRITC_Day2.png,1.0682735,-3.8431735,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_FITC_Day0.png,4.8307886,-3.0829964,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_FITC_Day1.png,-3.1943407,-1.3908339,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_FITC_Day2.png,-0.6015323,-3.8997047,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_TRITC_Day0.png,5.0295777,-3.2472844,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_TRITC_Day1.png,-3.219653,-1.21172,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_TRITC_Day2.png,0.76775223,-4.3699765,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_FITC_Day0.png,4.7383337,-4.9478717,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_FITC_Day1.png,0.4283619,-3.0789905,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_FITC_Day2.png,5.145487,-5.1753707,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_TRITC_Day0.png,4.551622,-4.9673014,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_TRITC_Day1.png,0.57933927,-3.1123712,0
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_TRITC_Day2.png,4.9003415,-5.1858673,0
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site1_FITC_Day1.png,0.5239847,-1.5736265,0
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site1_TRITC_Day2.png,-4.084132,-0.4463956,0
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site2_FITC_Day0.png,11.331726,-2.3302715,0
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site2_TRITC_Day2.png,-3.6357636,-0.8347839,0
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site3_FITC_Day1.png,-2.6332064,-0.7366414,0
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site3_TRITC_Day2.png,-0.5905052,-2.8750875,0
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site4_FITC_Day1.png,2.5123062,-2.3979485,0
