file_path,mean_score
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_Hoechst.png,7.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day0.png,8.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day1.png,11.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day2.png,12.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day0.png,19.89
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day1.png,26.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day2.png,37.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_Hoechst.png,9.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day0.png,12.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day1.png,17.03
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day2.png,27.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day0.png,35.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day1.png,16.38
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day2.png,32.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_Hoechst.png,8.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day0.png,23.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day1.png,11.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day2.png,25.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day0.png,14.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day1.png,14.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day2.png,37.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_Hoechst.png,5.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day0.png,9.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day1.png,8.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day2.png,31.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day0.png,20.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day1.png,22.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day2.png,27.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_Hoechst.png,6.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day0.png,14.26
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day1.png,15.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day2.png,23.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day0.png,18.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day1.png,17.03
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day2.png,36.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_Hoechst.png,8.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day0.png,12.68
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day1.png,12.36
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day2.png,24.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day0.png,14.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day1.png,30.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day2.png,37.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_Hoechst.png,9.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day0.png,8.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day1.png,24.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day2.png,27.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_FITC_Day0.png,67.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_FITC_Day1.png,68.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_FITC_Day2.png,78.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_Hoechst.png,5.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_TRITC_Day0.png,110.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_TRITC_Day2.png,37.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_TRITC_Day1.png,100.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day0.png,42.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day1.png,43.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day2.png,105.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_Hoechst.png,6.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_TRITC_Day0.png,83.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_TRITC_Day1.png,89.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_TRITC_Day2.png,50.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day0.png,47.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day1.png,35.89
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day2.png,80.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_Hoechst.png,9.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_TRITC_Day0.png,82.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_TRITC_Day1.png,86.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_TRITC_Day2.png,27.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day0.png,37.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day1.png,60.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day2.png,92.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_Hoechst.png,10.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_TRITC_Day0.png,84.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_TRITC_Day1.png,101.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_TRITC_Day2.png,42.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day0.png,16.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day1.png,30.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day2.png,70.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_Hoechst.png,6.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day0.png,47.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day1.png,65.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day2.png,33.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day0.png,30.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day1.png,30.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day2.png,80.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_Hoechst.png,5.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_TRITC_Day0.png,74.36
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_TRITC_Day1.png,70.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_TRITC_Day2.png,45.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day0.png,24.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day1.png,37.26
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day2.png,76.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_Hoechst.png,10.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day0.png,58.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day1.png,71.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day2.png,37.42
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day0.png,24.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day1.png,40.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day2.png,56.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_Hoechst.png,8.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day0.png,53.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day1.png,81.89
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day2.png,31.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day0.png,18.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day1.png,21.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day2.png,9.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_Hoechst.png,6.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day0.png,13.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day1.png,33.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day2.png,11.36
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day0.png,20.33
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day1.png,13.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day2.png,22.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_Hoechst.png,6.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day0.png,11.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day1.png,20.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day2.png,31.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day0.png,7.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day1.png,20.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day2.png,22.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_Hoechst.png,10.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day0.png,6.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day1.png,26.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day2.png,32.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day0.png,16.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day1.png,13.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day2.png,13.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_Hoechst.png,10.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day0.png,12.68
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day1.png,16.68
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day2.png,17.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day0.png,17.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day1.png,9.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day2.png,13.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_Hoechst.png,9.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day0.png,12.05
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day1.png,10.26
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day2.png,16.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day0.png,17.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day1.png,13.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day2.png,18.44
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_Hoechst.png,7.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day0.png,13.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day1.png,17.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day2.png,21.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day0.png,10.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day1.png,17.75
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day2.png,24.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_Hoechst.png,10.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day0.png,13.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day1.png,17.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day2.png,26.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day0.png,17.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day1.png,16.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day2.png,18.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_Hoechst.png,9.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day0.png,14.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day1.png,17.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day2.png,20.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_FITC_Day0.png,116.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_FITC_Day1.png,39.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_FITC_Day2.png,98.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_Hoechst.png,5.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_TRITC_Day0.png,120.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_TRITC_Day1.png,107.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_TRITC_Day2.png,53.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day0.png,38.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day1.png,39.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day2.png,89.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_Hoechst.png,6.49
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_TRITC_Day0.png,77.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_TRITC_Day1.png,84.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_TRITC_Day2.png,38.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_FITC_Day0.png,72.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_FITC_Day1.png,41.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_FITC_Day2.png,98.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_Hoechst.png,10.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_TRITC_Day0.png,114.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_TRITC_Day1.png,83.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_TRITC_Day2.png,52.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day0.png,38.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day1.png,51.05
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day2.png,88.61
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_Hoechst.png,12.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_TRITC_Day0.png,79.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_TRITC_Day1.png,87.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_TRITC_Day2.png,47.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day0.png,58.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day1.png,26.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day2.png,48.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_Hoechst.png,7.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_TRITC_Day0.png,94.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_TRITC_Day1.png,61.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_TRITC_Day2.png,23.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day0.png,30.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day1.png,32.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day2.png,75.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_Hoechst.png,7.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_TRITC_Day0.png,71.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_TRITC_Day1.png,65.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_TRITC_Day2.png,35.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day0.png,28.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day1.png,32.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day2.png,51.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_Hoechst.png,11.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day0.png,56.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day1.png,59.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day2.png,22.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_FITC_Day0.png,21.46
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_FITC_Day1.png,29.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_FITC_Day2.png,70.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_Hoechst.png,10.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_TRITC_Day0.png,58.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_TRITC_Day1.png,71.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_TRITC_Day2.png,32.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_FITC_Day0.png,21.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_FITC_Day1.png,68.56
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_FITC_Day2.png,21.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_Hoechst.png,5.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_TRITC_Day0.png,63.46
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_TRITC_Day1.png,27.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_TRITC_Day2.png,54.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_FITC_Day0.png,24.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_FITC_Day1.png,69.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_FITC_Day2.png,22.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_Hoechst.png,7.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_TRITC_Day0.png,74.26
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_TRITC_Day1.png,24.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_TRITC_Day2.png,52.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site3_FITC_Day0.png,24.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site3_FITC_Day1.png,72.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site3_FITC_Day2.png,16.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site3_Hoechst.png,9.8
