file_path,mean_score,bg_mean,sig_mean,sbr_score
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_FITC_Day1.png,16.55,12.0,42.0,3.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_FITC_Day2.png,31.8,25.0,73.0,2.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_TRITC_Day0.png,46.31,42.0,80.0,1.905
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_TRITC_Day1.png,33.54,30.0,57.0,1.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H10_500nM_BT549_site4_TRITC_Day2.png,58.69,55.0,94.0,1.709
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_FITC_Day0.png,84.17,85.0,113.0,1.329
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_FITC_Day1.png,99.5,101.0,134.0,1.327
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_FITC_Day2.png,88.48,87.0,118.0,1.356
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_TRITC_Day0.png,96.03,95.0,131.0,1.379
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_TRITC_Day1.png,113.09,110.0,153.0,1.391
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site1_TRITC_Day2.png,111.39,108.0,147.0,1.361
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_FITC_Day0.png,100.09,102.0,134.0,1.314
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_FITC_Day1.png,94.06,96.0,128.0,1.333
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_FITC_Day2.png,110.4,113.0,149.0,1.319
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_TRITC_Day0.png,110.7,112.0,143.0,1.277
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_TRITC_Day1.png,109.67,109.0,146.0,1.339
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site2_TRITC_Day2.png,109.04,112.0,142.0,1.268
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_FITC_Day1.png,98.54,100.0,131.0,1.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_FITC_Day0.png,85.85,87.0,114.0,1.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_FITC_Day2.png,82.6,81.0,114.0,1.407
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_TRITC_Day0.png,119.43,120.0,158.0,1.317
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_TRITC_Day1.png,109.41,107.0,148.0,1.383
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site3_TRITC_Day2.png,102.99,102.0,138.0,1.353
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_FITC_Day0.png,101.0,102.0,138.0,1.353
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_FITC_Day1.png,71.86,72.0,96.0,1.333
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_FITC_Day2.png,83.24,83.0,114.0,1.373
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_TRITC_Day0.png,113.51,116.0,147.0,1.267
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_TRITC_Day1.png,109.53,108.0,147.0,1.361
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_250nM_BT549_site4_TRITC_Day2.png,117.6,120.0,151.0,1.258
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_FITC_Day0.png,78.03,78.0,109.0,1.397
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_FITC_Day1.png,73.55,75.0,97.0,1.293
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_FITC_Day2.png,90.22,89.0,125.0,1.404
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_TRITC_Day0.png,103.54,100.0,139.0,1.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_TRITC_Day1.png,115.0,115.0,156.0,1.357
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site1_TRITC_Day2.png,105.35,108.0,139.0,1.287
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_FITC_Day0.png,78.67,80.0,112.0,1.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_FITC_Day1.png,84.49,85.0,117.0,1.376
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_FITC_Day2.png,97.17,96.0,134.0,1.396
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_TRITC_Day0.png,102.24,104.0,135.0,1.298
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_TRITC_Day1.png,102.6,100.0,139.0,1.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site2_TRITC_Day2.png,98.39,100.0,131.0,1.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_FITC_Day0.png,104.8,103.0,145.0,1.408
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_FITC_Day1.png,54.48,55.0,76.0,1.382
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_FITC_Day2.png,71.77,69.0,103.0,1.493
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_TRITC_Day0.png,111.15,108.0,147.0,1.361
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_TRITC_Day1.png,105.52,104.0,143.0,1.375
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site3_TRITC_Day2.png,105.96,108.0,139.0,1.287
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_FITC_Day0.png,105.73,107.0,141.0,1.318
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_FITC_Day1.png,101.53,103.0,138.0,1.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_FITC_Day2.png,85.98,83.0,119.0,1.434
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_TRITC_Day0.png,110.66,112.0,143.0,1.277
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_TRITC_Day1.png,117.16,120.0,150.0,1.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H11_500nM_BT549_site4_TRITC_Day2.png,96.48,95.0,131.0,1.379
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_FITC_Day0.png,7.95,4.0,29.0,7.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_FITC_Day1.png,8.69,4.0,30.0,7.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_FITC_Day2.png,11.98,9.0,29.0,3.222
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_TRITC_Day0.png,11.83,9.0,31.0,3.444
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_TRITC_Day1.png,13.09,9.0,34.0,3.778
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site1_TRITC_Day2.png,11.03,7.0,31.0,4.429
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_FITC_Day0.png,13.8,8.0,48.0,6.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_FITC_Day1.png,15.84,9.0,51.0,5.667
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_FITC_Day2.png,13.76,10.0,32.0,3.2
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_TRITC_Day0.png,19.11,14.0,50.0,3.571
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_TRITC_Day1.png,22.04,16.0,54.0,3.375
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site2_TRITC_Day2.png,10.65,7.0,31.0,4.429
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_FITC_Day0.png,11.65,6.0,45.0,7.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_FITC_Day1.png,14.71,9.0,44.0,4.889
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_FITC_Day2.png,17.81,13.0,44.0,3.385
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_TRITC_Day0.png,14.91,10.0,45.0,4.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_TRITC_Day1.png,18.06,14.0,46.0,3.286
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site3_TRITC_Day2.png,15.57,11.0,45.0,4.091
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_FITC_Day0.png,9.82,5.0,35.0,7.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_FITC_Day1.png,9.77,5.0,35.0,7.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_FITC_Day2.png,24.22,20.0,54.0,2.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_TRITC_Day0.png,12.46,8.0,35.0,4.375
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_TRITC_Day1.png,14.21,10.0,39.0,3.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_250nM_BT549_site4_TRITC_Day2.png,18.7,14.0,51.0,3.643
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_FITC_Day0.png,11.98,6.0,45.0,7.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_FITC_Day1.png,12.72,6.0,47.0,7.833
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_FITC_Day2.png,19.7,15.0,50.0,3.333
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_TRITC_Day0.png,14.67,9.0,45.0,5.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_TRITC_Day1.png,15.23,9.0,46.0,5.111
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site1_TRITC_Day2.png,17.79,13.0,49.0,3.769
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_FITC_Day0.png,15.75,7.0,55.0,7.857
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_FITC_Day1.png,34.46,18.0,110.0,6.111
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_FITC_Day2.png,18.83,12.0,52.0,4.333
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_TRITC_Day0.png,14.25,8.0,43.0,5.375
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_TRITC_Day1.png,29.19,16.0,88.0,5.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site2_TRITC_Day2.png,22.59,13.0,66.0,5.077
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_FITC_Day0.png,27.22,13.0,95.0,7.308
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_FITC_Day1.png,24.33,16.0,77.0,4.812
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_FITC_Day2.png,18.21,13.0,51.0,3.923
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_TRITC_Day0.png,19.76,10.0,64.0,6.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_TRITC_Day1.png,26.39,19.0,76.0,4.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site3_TRITC_Day2.png,20.6,13.0,63.0,4.846
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_FITC_Day0.png,18.4,9.0,60.0,6.667
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_FITC_Day1.png,17.33,7.0,65.0,9.286
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_FITC_Day2.png,17.87,14.0,44.0,3.143
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_TRITC_Day0.png,20.61,12.0,59.0,4.917
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_TRITC_Day1.png,19.33,10.0,64.0,6.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H2_500nM_BT549_site4_TRITC_Day2.png,15.4,11.0,42.0,3.818
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_FITC_Day0.png,114.67,112.0,151.0,1.348
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_FITC_Day1.png,63.3,62.0,85.0,1.371
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_FITC_Day2.png,90.31,89.0,122.0,1.371
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_TRITC_Day0.png,69.48,71.0,94.0,1.324
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_TRITC_Day1.png,108.31,112.0,143.0,1.277
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site1_TRITC_Day2.png,108.66,112.0,143.0,1.277
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_FITC_Day0.png,110.51,108.0,147.0,1.361
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_FITC_Day1.png,64.15,63.0,88.0,1.397
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_FITC_Day2.png,53.83,51.0,78.0,1.529
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_TRITC_Day0.png,60.64,61.0,80.0,1.311
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_TRITC_Day1.png,106.62,104.0,143.0,1.375
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site2_TRITC_Day2.png,114.81,112.0,150.0,1.339
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site3_FITC_Day0.png,111.31,115.0,148.0,1.287
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site3_FITC_Day1.png,84.13,85.0,115.0,1.353
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site3_FITC_Day2.png,82.95,79.0,116.0,1.468
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site3_TRITC_Day0.png,94.79,95.0,130.0,1.368
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site3_TRITC_Day1.png,114.97,112.0,150.0,1.339
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site3_TRITC_Day2.png,104.23,100.0,139.0,1.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site4_FITC_Day0.png,109.07,112.0,143.0,1.277
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site4_FITC_Day1.png,85.24,85.0,115.0,1.353
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site4_FITC_Day2.png,86.31,87.0,117.0,1.345
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site4_TRITC_Day0.png,67.14,66.0,92.0,1.394
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site4_TRITC_Day1.png,110.16,112.0,143.0,1.277
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_250nM_BT549_site4_TRITC_Day2.png,110.87,112.0,151.0,1.348
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site1_FITC_Day0.png,111.73,112.0,151.0,1.348
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site1_FITC_Day1.png,68.66,67.0,98.0,1.463
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site1_FITC_Day2.png,52.05,49.0,75.0,1.531
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site1_TRITC_Day0.png,35.7,34.0,49.0,1.441
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site1_TRITC_Day2.png,105.98,102.0,138.0,1.353
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site1_TRITC_Day1.png,103.78,104.0,143.0,1.375
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site2_FITC_Day0.png,104.8,105.0,142.0,1.352
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site2_FITC_Day1.png,70.93,69.0,99.0,1.435
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site2_FITC_Day2.png,61.22,59.0,89.0,1.508
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site2_TRITC_Day0.png,51.53,52.0,71.0,1.365
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site2_TRITC_Day1.png,110.41,108.0,147.0,1.361
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site2_TRITC_Day2.png,106.21,108.0,147.0,1.361
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site3_FITC_Day0.png,108.91,109.0,146.0,1.339
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site3_FITC_Day1.png,69.82,69.0,107.0,1.551
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site3_FITC_Day2.png,64.46,64.0,98.0,1.531
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site3_TRITC_Day0.png,69.78,67.0,102.0,1.522
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site3_TRITC_Day1.png,116.72,120.0,151.0,1.258
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site3_TRITC_Day2.png,106.11,105.0,142.0,1.352
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site4_FITC_Day0.png,115.1,116.0,155.0,1.336
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site4_FITC_Day1.png,55.78,52.0,88.0,1.692
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site4_FITC_Day2.png,44.66,43.0,70.0,1.628
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site4_TRITC_Day0.png,62.52,61.0,91.0,1.492
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site4_TRITC_Day1.png,106.01,108.0,147.0,1.361
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H3_500nM_BT549_site4_TRITC_Day2.png,90.2,87.0,128.0,1.471
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site1_FITC_Day0.png,27.1,24.0,48.0,2.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site1_FITC_Day1.png,21.39,14.0,63.0,4.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site1_FITC_Day2.png,25.28,17.0,71.0,4.176
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site1_TRITC_Day0.png,16.31,13.0,40.0,3.077
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site1_TRITC_Day1.png,33.14,27.0,71.0,2.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site1_TRITC_Day2.png,40.25,35.0,79.0,2.257
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site2_FITC_Day0.png,35.06,31.0,63.0,2.032
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site2_FITC_Day1.png,30.01,20.0,86.0,4.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site2_FITC_Day2.png,27.7,20.0,68.0,3.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site2_TRITC_Day0.png,21.16,17.0,51.0,3.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site2_TRITC_Day1.png,50.78,45.0,100.0,2.222
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site2_TRITC_Day2.png,42.9,38.0,79.0,2.079
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site3_FITC_Day0.png,28.35,26.0,46.0,1.769
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site3_FITC_Day1.png,22.55,16.0,65.0,4.062
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site3_FITC_Day2.png,37.96,32.0,86.0,2.687
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site3_TRITC_Day0.png,15.6,12.0,34.0,2.833
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site3_TRITC_Day1.png,35.32,30.0,74.0,2.467
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site3_TRITC_Day2.png,52.47,47.0,95.0,2.021
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site4_FITC_Day0.png,33.62,28.0,70.0,2.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site4_FITC_Day1.png,20.36,14.0,54.0,3.857
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site4_FITC_Day2.png,27.94,24.0,59.0,2.458
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site4_TRITC_Day0.png,20.19,14.0,59.0,4.214
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site4_TRITC_Day1.png,31.42,27.0,61.0,2.259
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_250nM_BT549_site4_TRITC_Day2.png,38.36,35.0,67.0,1.914
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site1_FITC_Day0.png,26.86,20.0,78.0,3.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site1_FITC_Day1.png,10.52,6.0,35.0,5.833
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site1_FITC_Day2.png,24.03,20.0,57.0,2.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site1_TRITC_Day0.png,22.98,15.0,78.0,5.2
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site1_TRITC_Day1.png,14.01,10.0,37.0,3.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site1_TRITC_Day2.png,28.99,25.0,60.0,2.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site2_FITC_Day0.png,24.35,20.0,49.0,2.45
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site2_FITC_Day1.png,23.13,14.0,71.0,5.071
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site2_FITC_Day2.png,32.99,22.0,94.0,4.273
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site2_TRITC_Day0.png,17.74,14.0,44.0,3.143
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site2_TRITC_Day1.png,30.43,22.0,77.0,3.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site2_TRITC_Day2.png,43.58,35.0,95.0,2.714
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site3_FITC_Day0.png,39.23,31.0,90.0,2.903
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site3_FITC_Day1.png,17.67,9.0,55.0,6.111
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site3_FITC_Day2.png,33.63,27.0,77.0,2.852
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site3_TRITC_Day0.png,32.73,23.0,89.0,3.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site3_TRITC_Day1.png,22.69,15.0,57.0,3.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site3_TRITC_Day2.png,40.63,35.0,82.0,2.343
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-H4_500nM_BT549_site4_FITC_Day0.png,24.09,17.0,64.0,3.765
